invoice_id,customer_ref,invoice_date,amount_usd,status,currency
in_000003879,cus_000000500539,2024-05-04,26701.56,paid,USD
in_000003880,cus_000000500165,2024-05-05,2815.76,paid,USD
in_000003881,cus_000000500264,2024-05-05,778.05,paid,USD
in_000003882,cus_000000500290,2024-05-05,2840.97,paid,USD
in_000003883,cus_000000500335,2024-05-05,1173.70,paid,USD
in_000003884,cus_000000500377,2024-05-05,631.50,paid,USD
in_000003885,cus_000000500402,2024-05-05,540.64,refunded,USD
in_000003886,cus_000000500492,2024-05-05,579.67,paid,USD
in_000003887,cus_000000500523,2024-05-05,6263.08,paid,USD
in_000003888,cus_000000500529,2024-05-05,299.06,paid,USD
in_000003889,cus_000000500530,2024-05-05,719.84,paid,USD
in_000003890,cus_000000500531,2024-05-05,4150.52,paid,USD
in_000003891,cus_000000501257,2024-05-05,2196.90,paid,USD
in_000003892,cus_000000500046,2024-05-06,775.43,paid,USD
in_000003893,cus_000000500130,2024-05-06,2257.36,paid,USD
in_000003894,cus_000000500144,2024-05-06,2105.62,paid,USD
in_000003895,cus_000000500149,2024-05-06,269.23,paid,USD
in_000003896,cus_000000500213,2024-05-06,589.21,paid,USD
in_000003897,cus_000000500259,2024-05-06,630.78,paid,USD
in_000003898,cus_000000500296,2024-05-06,728.46,paid,USD
in_000003899,cus_000000500370,2024-05-06,495.10,paid,USD
in_000003900,cus_000000500399,2024-05-06,462.73,failed,USD
in_000003901,cus_000000500425,2024-05-06,1200.00,paid,USD
in_000003902,cus_000000500446,2024-05-06,747.48,paid,USD
in_000003903,cus_000000500461,2024-05-06,350.57,paid,USD
in_000003904,cus_000000500519,2024-05-06,1500.00,paid,USD
in_000003905,cus_000000501292,2024-05-06,2806.97,paid,USD
in_000003906,cus_000000501300,2024-05-06,495.22,paid,USD
in_000003907,cus_000000500029,2024-05-07,5294.28,paid,USD
in_000003908,cus_000000500032,2024-05-07,632.43,paid,USD
in_000003909,cus_000000500072,2024-05-07,7331.23,paid,USD
in_000003910,cus_000000500091,2024-05-07,66837.58,paid,USD
in_000003911,cus_000000500099,2024-05-07,394.04,paid,USD
in_000003912,cus_000000500133,2024-05-07,1681.73,paid,USD
in_000003913,cus_000000500238,2024-05-07,1500.00,refunded,USD
in_000003914,cus_000000500281,2024-05-07,140748.60,failed,USD
in_000003915,cus_000000500289,2024-05-07,774.31,paid,USD
in_000003916,cus_000000500331,2024-05-07,555.90,void,USD
in_000003917,cus_000000500331,2024-05-07,565.63,paid,USD
in_000003918,cus_000000500473,2024-05-07,5686.93,paid,USD
in_000003919,cus_000000500479,2024-05-07,1076.81,paid,USD
in_000003920,cus_000000500481,2024-05-07,2821.96,paid,USD
in_000003921,cus_000000500503,2024-05-07,625.88,refunded,USD
in_000003922,cus_000000500526,2024-05-07,37867.62,paid,USD
in_000003923,cus_000000500527,2024-05-07,37867.62,paid,USD
in_000003924,cus_000000501255,2024-05-07,460.10,paid,USD
in_000003925,cus_000000501280,2024-05-07,258.35,void,USD
in_000003926,cus_000000501280,2024-05-07,252.77,paid,USD
in_000003927,cus_000000501282,2024-05-07,554859.84,paid,USD
in_000003928,cus_000000501288,2024-05-07,2259.45,paid,USD
in_000003929,cus_000000501299,2024-05-07,623.88,paid,USD
in_000003930,cus_000000501301,2024-05-07,8423.28,paid,USD
in_000003931,cus_000000500060,2024-05-08,2656.29,paid,USD
in_000003932,cus_000000500109,2024-05-08,511.11,paid,USD
in_000003933,cus_000000500186,2024-05-08,2740.32,paid,USD
in_000003934,cus_000000500191,2024-05-08,2303.03,paid,USD
in_000003935,cus_000000500253,2024-05-08,7540.10,paid,USD
in_000003936,cus_000000500280,2024-05-08,72000.00,paid,USD
in_000003937,cus_000000500291,2024-05-08,1581.93,paid,USD
in_000003938,cus_000000500313,2024-05-08,1413.61,paid,USD
in_000003939,cus_000000500394,2024-05-08,2501.46,paid,USD
in_000003940,cus_000000500440,2024-05-08,2631.02,paid,USD
in_000003941,cus_000000500521,2024-05-08,460.07,failed,USD
in_000003942,cus_000000500536,2024-05-08,1932.12,paid,USD
in_000003943,cus_000000500542,2024-05-08,500.50,paid,USD
in_000003944,cus_000000501304,2024-05-08,659.37,paid,USD
in_000003945,cus_000000500047,2024-05-09,427.55,paid,USD
in_000003946,cus_000000500055,2024-05-09,5607.13,paid,USD
in_000003947,cus_000000500071,2024-05-09,1200.47,paid,USD
in_000003948,cus_000000500111,2024-05-09,728.24,paid,USD
in_000003949,cus_000000500126,2024-05-09,471.70,paid,USD
in_000003950,cus_000000500153,2024-05-09,6556.24,paid,USD
in_000003951,cus_000000500181,2024-05-09,5662.01,paid,USD
in_000003952,cus_000000500275,2024-05-09,13526.40,paid,USD
in_000003953,cus_000000500284,2024-05-09,524.53,paid,USD
in_000003954,cus_000000500338,2024-05-09,543.61,paid,USD
in_000003955,cus_000000500359,2024-05-09,4212.17,paid,USD
in_000003956,cus_000000500366,2024-05-09,3487.42,paid,USD
in_000003957,cus_000000500493,2024-05-09,265.45,paid,USD
in_000003958,cus_000000500528,2024-05-09,1264.83,paid,USD
in_000003959,cus_000000501284,2024-05-09,87943.08,paid,USD
in_000003960,cus_000000501298,2024-05-09,1566.19,paid,USD
in_000003961,cus_000000500045,2024-05-10,534.81,failed,USD
in_000003962,cus_000000500176,2024-05-10,1100.32,paid,USD
in_000003963,cus_000000500281,2024-05-10,140748.60,paid,USD
in_000003964,cus_000000500302,2024-05-10,938.49,paid,USD
in_000003965,cus_000000500323,2024-05-10,375.62,paid,USD
in_000003966,cus_000000500421,2024-05-10,5232.80,paid,USD
in_000003967,cus_000000500447,2024-05-10,2499.04,paid,USD
in_000003968,cus_000000500491,2024-05-10,376.66,paid,USD
in_000003969,cus_000000501253,2024-05-10,4608.76,paid,USD
in_000003970,cus_000000501278,2024-05-10,682.80,paid,USD
in_000003971,cus_000000501283,2024-05-10,2747.65,paid,USD
in_000003972,cus_000000500145,2024-05-11,1528.67,paid,USD
in_000003973,cus_000000500146,2024-05-11,4171.28,paid,USD
in_000003974,cus_000000500180,2024-05-11,2077.90,paid,USD
in_000003975,cus_000000500212,2024-05-11,3226.23,paid,USD
in_000003976,cus_000000500221,2024-05-11,323.61,paid,USD
in_000003977,cus_000000500235,2024-05-11,525.72,paid,USD
in_000003978,cus_000000500327,2024-05-11,656.28,paid,USD
in_000003979,cus_000000500363,2024-05-11,588.38,paid,USD
in_000003980,cus_000000500392,2024-05-11,577.31,paid,USD
in_000003981,cus_000000500399,2024-05-11,462.73,paid,USD
in_000003982,cus_000000500437,2024-05-11,1024.71,paid,USD
in_000003983,cus_000000500449,2024-05-11,17629.43,refunded,USD
in_000003984,cus_000000500453,2024-05-11,497.10,paid,USD
in_000003985,cus_000000501247,2024-05-11,2315.30,paid,USD
in_000003986,cus_000000501294,2024-05-11,688.77,paid,USD
in_000003987,cus_000000500036,2024-05-12,530.36,paid,USD
in_000003988,cus_000000500043,2024-05-12,2563.63,paid,USD
in_000003989,cus_000000500069,2024-05-12,2016.21,paid,USD
in_000003990,cus_000000500105,2024-05-12,552.62,paid,USD
in_000003991,cus_000000500138,2024-05-12,657.34,refunded,USD
in_000003992,cus_000000500140,2024-05-12,1058.16,paid,USD
in_000003993,cus_000000500170,2024-05-12,2144.97,paid,USD
in_000003994,cus_000000500431,2024-05-12,793.19,paid,USD
in_000003995,cus_000000500435,2024-05-12,1851.68,paid,USD
in_000003996,cus_000000500439,2024-05-12,1383.12,paid,USD
in_000003997,cus_000000500016,2024-05-13,5260.40,paid,USD
in_000003998,cus_000000500075,2024-05-13,5332.67,paid,USD
in_000003999,cus_000000500118,2024-05-13,494.40,paid,USD
in_000004000,cus_000000500143,2024-05-13,995.00,paid,USD
in_000004001,cus_000000500203,2024-05-13,1509.71,paid,USD
in_000004002,cus_000000500376,2024-05-13,791.37,paid,USD
in_000004003,cus_000000500397,2024-05-13,413.45,paid,USD
in_000004004,cus_000000500420,2024-05-13,1143.78,failed,USD
in_000004005,cus_000000500476,2024-05-13,988.13,paid,USD
in_000004006,cus_000000500497,2024-05-13,325.92,paid,USD
in_000004007,cus_000000500498,2024-05-13,325.92,paid,USD
in_000004008,cus_000000500518,2024-05-13,2685.95,paid,USD
in_000004009,cus_000000501262,2024-05-13,1700.12,paid,USD
in_000004010,cus_000000501270,2024-05-13,792.74,paid,USD
in_000004011,cus_000000500010,2024-05-14,1672.79,refunded,USD
in_000004012,cus_000000500112,2024-05-14,541.15,paid,USD
in_000004013,cus_000000500164,2024-05-14,4943.43,refunded,USD
in_000004014,cus_000000500204,2024-05-14,2409.49,paid,USD
in_000004015,cus_000000500279,2024-05-14,190640.88,paid,USD
in_000004016,cus_000000500317,2024-05-14,1825.48,paid,USD
in_000004017,cus_000000500502,2024-05-14,2425.33,refunded,USD
in_000004018,cus_000000500520,2024-05-14,250.00,paid,USD
in_000004019,cus_000000500521,2024-05-14,460.07,paid,USD
in_000004020,cus_000000500541,2024-05-14,516.49,paid,USD
in_000004021,cus_000000500544,2024-05-14,4098.38,paid,USD
in_000004022,cus_000000501267,2024-05-14,275.09,paid,USD
in_000004023,cus_000000500013,2024-05-15,743.98,paid,USD
in_000004024,cus_000000500041,2024-05-15,1110.63,paid,USD
in_000004025,cus_000000500082,2024-05-15,512.45,paid,USD
in_000004026,cus_000000500114,2024-05-15,2697.86,paid,USD
in_000004027,cus_000000500407,2024-05-15,4148.17,paid,USD
in_000004028,cus_000000500424,2024-05-15,381.30,paid,USD
in_000004029,cus_000000500444,2024-05-15,139.08,paid,USD
in_000004030,cus_000000500445,2024-05-15,139.08,paid,USD
in_000004031,cus_000000500507,2024-05-15,290.35,paid,USD
in_000004032,cus_000000501265,2024-05-15,4597.41,paid,USD
in_000004033,cus_000000501291,2024-05-15,1424.13,paid,USD
in_000004034,cus_000000500044,2024-05-16,1663.90,paid,USD
in_000004035,cus_000000500246,2024-05-16,6744.96,paid,USD
in_000004036,cus_000000500357,2024-05-16,1183.00,paid,USD
in_000004037,cus_000000500369,2024-05-16,3001.05,paid,USD
in_000004038,cus_000000500438,2024-05-16,1200.00,paid,USD
in_000004039,cus_000000500477,2024-05-16,1814.93,paid,USD
in_000004040,cus_000000500489,2024-05-16,3594.35,paid,USD
in_000004041,cus_000000500509,2024-05-16,512.85,paid,USD
in_000004042,cus_000000500514,2024-05-16,9000.00,paid,USD
in_000004043,cus_000000501260,2024-05-16,1858.01,paid,USD
in_000004044,cus_000000501305,2024-05-16,974.65,paid,USD
in_000004045,cus_000000500018,2024-05-17,4021.20,paid,USD
in_000004046,cus_000000500045,2024-05-17,534.81,paid,USD
in_000004047,cus_000000500188,2024-05-17,770.16,paid,USD
in_000004048,cus_000000500199,2024-05-17,548.69,paid,USD
in_000004049,cus_000000500269,2024-05-17,1141.49,paid,USD
in_000004050,cus_000000500277,2024-05-17,3321.42,paid,USD
in_000004051,cus_000000500329,2024-05-17,6365.97,paid,USD
in_000004052,cus_000000500333,2024-05-17,250.00,paid,USD
in_000004053,cus_000000500420,2024-05-17,1143.78,paid,USD
in_000004054,cus_000000500480,2024-05-17,506.43,paid,USD
in_000004055,cus_000000500511,2024-05-17,655.50,paid,USD
in_000004056,cus_000000500515,2024-05-17,1355.67,paid,USD
in_000004057,cus_000000500522,2024-05-17,722.90,paid,USD
in_000004058,cus_000000500534,2024-05-17,5162.16,paid,USD
in_000004059,cus_000000501251,2024-05-17,519.92,paid,USD
in_000004060,cus_000000500095,2024-05-18,1242.60,paid,USD
in_000004061,cus_000000500102,2024-05-18,610.54,paid,USD
in_000004062,cus_000000500342,2024-05-18,439.85,paid,USD
in_000004063,cus_000000500403,2024-05-18,584.14,paid,USD
in_000004064,cus_000000500427,2024-05-18,965.12,paid,USD
in_000004065,cus_000000500460,2024-05-18,301.55,failed,USD
in_000004066,cus_000000500463,2024-05-18,492.17,paid,USD
in_000004067,cus_000000500495,2024-05-18,492.31,paid,USD
in_000004068,cus_000000500090,2024-05-19,648.61,paid,USD
in_000004069,cus_000000500166,2024-05-19,135000.00,void,USD
in_000004070,cus_000000500166,2024-05-19,132775.78,paid,USD
in_000004071,cus_000000500171,2024-05-19,1118.76,paid,USD
in_000004072,cus_000000500198,2024-05-19,413.93,paid,USD
in_000004073,cus_000000500232,2024-05-19,347.31,paid,USD
in_000004074,cus_000000500233,2024-05-19,347.31,paid,USD
in_000004075,cus_000000500287,2024-05-19,1126.17,paid,USD
in_000004076,cus_000000500309,2024-05-19,4295.35,paid,USD
in_000004077,cus_000000500395,2024-05-19,484.71,paid,USD
in_000004078,cus_000000500512,2024-05-19,1016.66,paid,USD
in_000004079,cus_000000501263,2024-05-19,984.50,paid,USD
in_000004080,cus_000000500001,2024-05-20,3989.76,paid,USD
in_000004081,cus_000000500078,2024-05-20,637.93,paid,USD
in_000004082,cus_000000500190,2024-05-20,3511.10,paid,USD
in_000004083,cus_000000500202,2024-05-20,250.00,paid,USD
in_000004084,cus_000000500319,2024-05-20,6074.79,paid,USD
in_000004085,cus_000000500411,2024-05-20,2810.35,paid,USD
in_000004086,cus_000000500433,2024-05-20,648.80,paid,USD
in_000004087,cus_000000500450,2024-05-20,896.83,paid,USD
in_000004088,cus_000000501248,2024-05-20,1917.49,paid,USD
in_000004089,cus_000000501258,2024-05-20,5637.98,paid,USD
in_000004090,cus_000000501271,2024-05-20,558.75,void,USD
in_000004091,cus_000000501271,2024-05-20,550.70,paid,USD
in_000004092,cus_000000501279,2024-05-20,603.73,paid,USD
in_000004093,cus_000000500148,2024-05-21,1900.85,paid,USD
in_000004094,cus_000000500158,2024-05-21,3195.83,paid,USD
in_000004095,cus_000000500229,2024-05-21,2232.68,failed,USD
in_000004096,cus_000000500249,2024-05-21,250.00,paid,USD
in_000004097,cus_000000500263,2024-05-21,1477.44,paid,USD
in_000004098,cus_000000500339,2024-05-21,2706.96,paid,USD
in_000004099,cus_000000500345,2024-05-21,792.69,paid,USD
in_000004100,cus_000000500417,2024-05-21,2434.46,paid,USD
in_000004101,cus_000000500430,2024-05-21,1141.58,paid,USD
in_000004102,cus_000000500455,2024-05-21,618.05,paid,USD
in_000004103,cus_000000500483,2024-05-21,686.76,paid,USD
in_000004104,cus_000000500003,2024-05-22,9613.46,paid,USD
in_000004105,cus_000000500004,2024-05-22,8876.45,paid,USD
in_000004106,cus_000000500092,2024-05-22,484.85,paid,USD
in_000004107,cus_000000500405,2024-05-22,1006.99,paid,USD
in_000004108,cus_000000500426,2024-05-22,3250.76,paid,USD
in_000004109,cus_000000500436,2024-05-22,905.01,paid,USD
in_000004110,cus_000000500462,2024-05-22,5005.70,void,USD
in_000004111,cus_000000500462,2024-05-22,5475.76,paid,USD
in_000004112,cus_000000500472,2024-05-22,250.00,paid,USD
in_000004113,cus_000000500486,2024-05-22,6542.00,paid,USD
in_000004114,cus_000000500513,2024-05-22,694.78,paid,USD
in_000004115,cus_000000500538,2024-05-22,418.93,paid,USD
in_000004116,cus_000000501254,2024-05-22,552.23,paid,USD
in_000004117,cus_000000500015,2024-05-23,2994.44,paid,USD
in_000004118,cus_000000500061,2024-05-23,488.16,paid,USD
in_000004119,cus_000000500081,2024-05-23,421.08,refunded,USD
in_000004120,cus_000000500093,2024-05-23,5344.72,paid,USD
in_000004121,cus_000000500401,2024-05-23,284.53,paid,USD
in_000004122,cus_000000500410,2024-05-23,351.32,paid,USD
in_000004123,cus_000000500485,2024-05-23,1500.00,paid,USD
in_000004124,cus_000000500533,2024-05-23,3884.10,paid,USD
in_000004125,cus_000000500023,2024-05-24,348.25,paid,USD
in_000004126,cus_000000500051,2024-05-24,1274.62,failed,USD
in_000004127,cus_000000500175,2024-05-24,3876.61,paid,USD
in_000004128,cus_000000500314,2024-05-24,441.67,paid,USD
in_000004129,cus_000000500324,2024-05-24,1906.60,paid,USD
in_000004130,cus_000000500343,2024-05-24,605.11,paid,USD
in_000004131,cus_000000500378,2024-05-24,1964.86,paid,USD
in_000004132,cus_000000500535,2024-05-24,14400.00,paid,USD
in_000004133,cus_000000500543,2024-05-24,2908.97,paid,USD
in_000004134,cus_000000500089,2024-05-25,7523.48,paid,USD
in_000004135,cus_000000500110,2024-05-25,1668.34,paid,USD
in_000004136,cus_000000500136,2024-05-25,2508.15,paid,USD
in_000004137,cus_000000500151,2024-05-25,2148.05,paid,USD
in_000004138,cus_000000500162,2024-05-25,648.79,paid,USD
in_000004139,cus_000000500341,2024-05-25,435.50,paid,USD
in_000004140,cus_000000500358,2024-05-25,5232.43,failed,USD
in_000004141,cus_000000500361,2024-05-25,697.73,void,USD
in_000004142,cus_000000500361,2024-05-25,719.41,paid,USD
in_000004143,cus_000000500372,2024-05-25,765.61,paid,USD
in_000004144,cus_000000500383,2024-05-25,3691.69,paid,USD
in_000004145,cus_000000500404,2024-05-25,303.72,refunded,USD
in_000004146,cus_000000500422,2024-05-25,250.00,void,USD
in_000004147,cus_000000500422,2024-05-25,255.41,paid,USD
in_000004148,cus_000000500423,2024-05-25,2890.06,paid,USD
in_000004149,cus_000000500451,2024-05-25,113506.28,paid,USD
in_000004150,cus_000000500478,2024-05-25,720.98,refunded,USD
in_000004151,cus_000000500506,2024-05-25,487.39,paid,USD
in_000004152,cus_000000500517,2024-05-25,581.00,paid,USD
in_000004153,cus_000000500525,2024-05-25,326.85,paid,USD
in_000004154,cus_000000500532,2024-05-25,671.26,paid,USD
in_000004155,cus_000000500537,2024-05-25,27217.44,paid,USD
in_000004156,cus_000000500545,2024-05-25,1716.57,paid,USD
in_000004157,cus_000000500030,2024-05-26,1662.88,paid,USD
in_000004158,cus_000000500088,2024-05-26,338.81,paid,USD
in_000004159,cus_000000500159,2024-05-26,866.89,paid,USD
in_000004160,cus_000000500205,2024-05-26,316.28,paid,USD
in_000004161,cus_000000500216,2024-05-26,1038.08,paid,USD
in_000004162,cus_000000500236,2024-05-26,6543.94,paid,USD
in_000004163,cus_000000500293,2024-05-26,594.69,paid,USD
in_000004164,cus_000000500385,2024-05-26,577.15,paid,USD
in_000004165,cus_000000500387,2024-05-26,2289.21,paid,USD
in_000004166,cus_000000500393,2024-05-26,314.18,paid,USD
in_000004167,cus_000000500460,2024-05-26,301.55,paid,USD
in_000004168,cus_000000500500,2024-05-26,1353.58,void,USD
in_000004169,cus_000000500500,2024-05-26,1389.05,paid,USD
in_000004170,cus_000000501249,2024-05-26,5851.19,paid,USD
in_000004171,cus_000000501259,2024-05-26,790.98,paid,USD
in_000004172,cus_000000501272,2024-05-26,1329.91,paid,USD
in_000004173,cus_000000500007,2024-05-27,2998.00,paid,USD
in_000004174,cus_000000500039,2024-05-27,652.44,paid,USD
in_000004175,cus_000000500051,2024-05-27,1274.62,paid,USD
in_000004176,cus_000000500058,2024-05-27,632.80,paid,USD
in_000004177,cus_000000500084,2024-05-27,499.72,refunded,USD
in_000004178,cus_000000500139,2024-05-27,792.60,paid,USD
in_000004179,cus_000000500328,2024-05-27,831.16,paid,USD
in_000004180,cus_000000500337,2024-05-27,2393.22,paid,USD
in_000004181,cus_000000500390,2024-05-27,578.85,failed,USD
in_000004182,cus_000000500428,2024-05-27,561.24,paid,USD
in_000004183,cus_000000500487,2024-05-27,1338.14,paid,USD
in_000004184,cus_000000501250,2024-05-27,575.09,paid,USD
in_000004185,cus_000000501287,2024-05-27,1641.73,paid,USD
in_000004186,cus_000000500019,2024-05-28,2572.46,paid,USD
in_000004187,cus_000000500066,2024-05-28,1727.70,paid,USD
in_000004188,cus_000000500083,2024-05-28,3803.64,paid,USD
in_000004189,cus_000000500134,2024-05-28,7835.13,paid,USD
in_000004190,cus_000000500245,2024-05-28,627.94,paid,USD
in_000004191,cus_000000500247,2024-05-28,1200.00,paid,USD
in_000004192,cus_000000500261,2024-05-28,882.66,paid,USD
in_000004193,cus_000000500353,2024-05-28,2848.73,paid,USD
in_000004194,cus_000000500373,2024-05-28,455.25,paid,USD
in_000004195,cus_000000500442,2024-05-28,454.67,paid,USD
in_000004196,cus_000000500540,2024-05-28,2366.76,paid,USD
in_000004197,cus_000000501269,2024-05-28,615.10,paid,USD
in_000004198,cus_000000501276,2024-05-28,2801.74,paid,USD
in_000004199,cus_000000501277,2024-05-28,552.89,paid,USD
in_000004200,cus_000000501290,2024-05-29,789.63,paid,USD
in_000004201,cus_000000501303,2024-05-30,30263.76,paid,USD
in_000004202,cus_000000500390,2024-05-31,578.85,paid,USD
in_000004203,cus_000000501275,2024-05-31,3612.75,paid,USD
in_000004204,cus_000000500057,2024-06-01,2343.08,paid,USD
in_000004205,cus_000000500062,2024-06-01,887.94,paid,USD
in_000004206,cus_000000500168,2024-06-01,771.40,paid,USD
in_000004207,cus_000000500230,2024-06-01,969.76,paid,USD
in_000004208,cus_000000500294,2024-06-01,8881.92,paid,USD
in_000004209,cus_000000500311,2024-06-01,1458.93,paid,USD
in_000004210,cus_000000500316,2024-06-01,1665.96,paid,USD
in_000004211,cus_000000500466,2024-06-01,701.56,paid,USD
in_000004212,cus_000000500553,2024-06-01,1653.01,paid,USD
in_000004213,cus_000000500554,2024-06-01,231961.68,paid,USD
in_000004214,cus_000000501264,2024-06-01,612.24,paid,USD
in_000004215,cus_000000500120,2024-06-02,1116.78,paid,USD
in_000004216,cus_000000500129,2024-06-02,14750.29,paid,USD
in_000004217,cus_000000500358,2024-06-02,5232.43,paid,USD
in_000004218,cus_000000500379,2024-06-02,515.36,paid,USD
in_000004219,cus_000000500467,2024-06-02,413.06,paid,USD
in_000004220,cus_000000501285,2024-06-02,2662.66,failed,USD
in_000004221,cus_000000501297,2024-06-02,648.69,paid,USD
in_000004222,cus_000000500123,2024-06-03,1199.62,paid,USD
in_000004223,cus_000000500226,2024-06-03,2696.53,void,USD
in_000004224,cus_000000500226,2024-06-03,2530.71,paid,USD
in_000004225,cus_000000500285,2024-06-03,2498.08,paid,USD
in_000004226,cus_000000500288,2024-06-03,843.59,paid,USD
in_000004227,cus_000000500306,2024-06-03,660.22,paid,USD
in_000004228,cus_000000500327,2024-06-03,656.28,paid,USD
in_000004229,cus_000000500346,2024-06-03,323.87,paid,USD
in_000004230,cus_000000500504,2024-06-03,430.36,paid,USD
in_000004231,cus_000000500508,2024-06-03,540.77,paid,USD
in_000004232,cus_000000500565,2024-06-03,2687.47,paid,USD
in_000004233,cus_000000501302,2024-06-03,12096.72,paid,USD
in_000004234,cus_000000500017,2024-06-04,2175.36,paid,USD
in_000004235,cus_000000500033,2024-06-04,627.80,paid,USD
in_000004236,cus_000000500071,2024-06-04,1200.47,paid,USD
in_000004237,cus_000000500097,2024-06-04,1779.00,paid,USD
in_000004238,cus_000000500124,2024-06-04,2138.33,paid,USD
in_000004239,cus_000000500131,2024-06-04,353.04,paid,USD
in_000004240,cus_000000500184,2024-06-04,2950.54,paid,USD
in_000004241,cus_000000500187,2024-06-04,3794.63,paid,USD
in_000004242,cus_000000500234,2024-06-04,463.66,paid,USD
in_000004243,cus_000000500299,2024-06-04,5136.24,paid,USD
in_000004244,cus_000000500354,2024-06-04,1310.73,failed,USD
in_000004245,cus_000000500564,2024-06-04,2926.41,paid,USD
in_000004246,cus_000000500165,2024-06-05,2815.76,paid,USD
in_000004247,cus_000000500264,2024-06-05,778.05,refunded,USD
in_000004248,cus_000000500290,2024-06-05,2840.97,void,USD
in_000004249,cus_000000500290,2024-06-05,3031.03,paid,USD
in_000004250,cus_000000500335,2024-06-05,1328.77,paid,USD
in_000004251,cus_000000500377,2024-06-05,631.50,paid,USD
in_000004252,cus_000000500402,2024-06-05,540.64,paid,USD
in_000004253,cus_000000500492,2024-06-05,579.67,paid,USD
in_000004254,cus_000000500523,2024-06-05,6263.08,paid,USD
in_000004255,cus_000000500529,2024-06-05,299.06,paid,USD
in_000004256,cus_000000500530,2024-06-05,719.84,paid,USD
in_000004257,cus_000000500531,2024-06-05,4150.52,paid,USD
in_000004258,cus_000000500557,2024-06-05,72000.00,paid,USD
in_000004259,cus_000000500568,2024-06-05,319.68,paid,USD
in_000004260,cus_000000501257,2024-06-05,2196.90,paid,USD
in_000004261,cus_000000500046,2024-06-06,1019.43,paid,USD
in_000004262,cus_000000500130,2024-06-06,2257.36,paid,USD
in_000004263,cus_000000500144,2024-06-06,2105.62,paid,USD
in_000004264,cus_000000500149,2024-06-06,269.23,paid,USD
in_000004265,cus_000000500213,2024-06-06,589.21,paid,USD
in_000004266,cus_000000500296,2024-06-06,728.46,paid,USD
in_000004267,cus_000000500370,2024-06-06,495.10,paid,USD
in_000004268,cus_000000500399,2024-06-06,462.73,paid,USD
in_000004269,cus_000000500425,2024-06-06,1200.00,paid,USD
in_000004270,cus_000000500446,2024-06-06,747.48,paid,USD
in_000004271,cus_000000500461,2024-06-06,350.57,paid,USD
in_000004272,cus_000000500519,2024-06-06,1500.00,paid,USD
in_000004273,cus_000000500567,2024-06-06,48647.52,paid,USD
in_000004274,cus_000000501292,2024-06-06,2806.97,paid,USD
in_000004275,cus_000000501300,2024-06-06,495.22,paid,USD
in_000004276,cus_000000500029,2024-06-07,5294.28,paid,USD
in_000004277,cus_000000500032,2024-06-07,632.43,paid,USD
in_000004278,cus_000000500072,2024-06-07,7331.23,paid,USD
in_000004279,cus_000000500091,2024-06-07,68931.57,paid,USD
in_000004280,cus_000000500099,2024-06-07,432.88,paid,USD
in_000004281,cus_000000500133,2024-06-07,1681.73,paid,USD
in_000004282,cus_000000500238,2024-06-07,1500.00,paid,USD
in_000004283,cus_000000500289,2024-06-07,774.31,paid,USD
in_000004284,cus_000000500331,2024-06-07,555.90,paid,USD
in_000004285,cus_000000500473,2024-06-07,5786.20,paid,USD
in_000004286,cus_000000500479,2024-06-07,1076.81,paid,USD
in_000004287,cus_000000500481,2024-06-07,2821.96,paid,USD
in_000004288,cus_000000500503,2024-06-07,645.85,paid,USD
in_000004289,cus_000000500547,2024-06-07,620.90,paid,USD
in_000004290,cus_000000500562,2024-06-07,1059.61,paid,USD
in_000004291,cus_000000500563,2024-06-07,1059.61,paid,USD
in_000004292,cus_000000500566,2024-06-07,33207.72,paid,USD
in_000004293,cus_000000501255,2024-06-07,460.10,paid,USD
in_000004294,cus_000000501280,2024-06-07,258.35,paid,USD
in_000004295,cus_000000501285,2024-06-07,2662.66,paid,USD
in_000004296,cus_000000501288,2024-06-07,2259.45,paid,USD
in_000004297,cus_000000501299,2024-06-07,623.88,paid,USD
in_000004298,cus_000000500060,2024-06-08,2656.29,paid,USD
in_000004299,cus_000000500109,2024-06-08,511.11,paid,USD
in_000004300,cus_000000500186,2024-06-08,2740.32,paid,USD
in_000004301,cus_000000500191,2024-06-08,2303.03,paid,USD
in_000004302,cus_000000500253,2024-06-08,7540.10,paid,USD
in_000004303,cus_000000500291,2024-06-08,1581.93,paid,USD
in_000004304,cus_000000500313,2024-06-08,1413.61,paid,USD
in_000004305,cus_000000500394,2024-06-08,2471.26,paid,USD
in_000004306,cus_000000500440,2024-06-08,2766.84,paid,USD
in_000004307,cus_000000500521,2024-06-08,460.07,void,USD
in_000004308,cus_000000500521,2024-06-08,480.03,paid,USD
in_000004309,cus_000000500536,2024-06-08,1932.12,paid,USD
in_000004310,cus_000000500542,2024-06-08,500.50,paid,USD
in_000004311,cus_000000501304,2024-06-08,659.37,paid,USD
in_000004312,cus_000000500047,2024-06-09,427.55,paid,USD
in_000004313,cus_000000500055,2024-06-09,5607.13,paid,USD
in_000004314,cus_000000500111,2024-06-09,653.95,paid,USD
in_000004315,cus_000000500126,2024-06-09,471.70,paid,USD
in_000004316,cus_000000500153,2024-06-09,6556.24,paid,USD
in_000004317,cus_000000500181,2024-06-09,5662.01,paid,USD
in_000004318,cus_000000500284,2024-06-09,524.53,paid,USD
in_000004319,cus_000000500301,2024-06-09,52022.40,paid,USD
in_000004320,cus_000000500338,2024-06-09,543.61,paid,USD
in_000004321,cus_000000500359,2024-06-09,4212.17,paid,USD
