cohort,k,cohort_size,active,logo_retention_pct,revenue_retention_pct,cum_rev_per_cohort_customer
2023-11-01,14,24,23,95.8,111.5,34344.0
2023-11-01,15,24,23,95.8,83.4,36319.0
2023-11-01,16,24,24,100.0,96.9,38616.0
2023-11-01,17,24,21,87.5,78.3,40470.0
2023-11-01,18,24,24,100.0,99.1,42819.0
2023-11-01,19,24,23,95.8,98.9,45162.0
2023-11-01,20,24,24,100.0,97.6,47473.0
2023-11-01,21,24,24,100.0,97.3,49778.0
2023-11-01,22,24,21,87.5,90.5,51921.0
2023-11-01,23,24,24,100.0,96.6,54210.0
2023-11-01,24,24,21,87.5,86.9,56268.0
2023-11-01,25,24,21,87.5,104.0,58732.0
2023-11-01,26,24,19,79.2,64.8,60267.0
2023-11-01,27,24,18,75.0,64.1,61787.0
2023-11-01,28,24,19,79.2,92.9,63987.0
2023-11-01,29,24,18,75.0,78.9,65855.0
2023-11-01,30,24,16,66.7,75.1,67635.0
2023-11-01,31,24,16,66.7,61.6,69094.0
2023-11-01,32,24,16,66.7,64.6,70625.0
2023-12-01,0,21,21,100.0,100.0,3388.0
2023-12-01,1,21,19,90.5,96.6,6661.0
2023-12-01,2,21,20,95.2,87.8,9634.0
2023-12-01,3,21,20,95.2,95.9,12884.0
2023-12-01,4,21,20,95.2,90.2,15940.0
2023-12-01,5,21,20,95.2,101.1,19367.0
2023-12-01,6,21,19,90.5,98.2,22695.0
2023-12-01,7,21,18,85.7,81.4,25452.0
2023-12-01,8,21,18,85.7,103.4,28954.0
2023-12-01,9,21,20,95.2,100.1,32346.0
2023-12-01,10,21,20,95.2,102.4,35813.0
2023-12-01,11,21,19,90.5,98.3,39145.0
2023-12-01,12,21,19,90.5,99.4,42514.0
2023-12-01,13,21,18,85.7,99.8,45894.0
2023-12-01,14,21,17,81.0,92.6,49032.0
2023-12-01,15,21,19,90.5,98.2,52359.0
2023-12-01,16,21,19,90.5,89.3,55384.0
2023-12-01,17,21,20,95.2,99.7,58762.0
2023-12-01,18,21,19,90.5,99.5,62132.0
2023-12-01,19,21,19,90.5,103.7,65647.0
2023-12-01,20,21,17,81.0,76.9,68253.0
2023-12-01,21,21,18,85.7,91.4,71350.0
2023-12-01,22,21,19,90.5,99.7,74728.0
2023-12-01,23,21,17,81.0,105.2,78290.0
2023-12-01,24,21,17,81.0,102.2,81752.0
2023-12-01,25,21,16,76.2,100.5,85157.0
2023-12-01,26,21,16,76.2,102.6,88634.0
2023-12-01,27,21,17,81.0,98.2,91962.0
2023-12-01,28,21,15,71.4,81.9,94736.0
2023-12-01,29,21,14,66.7,94.1,97924.0
2023-12-01,30,21,10,47.6,54.6,99775.0
2023-12-01,31,21,14,66.7,74.7,102305.0
2024-01-01,0,22,22,100.0,100.0,2635.0
2024-01-01,1,22,22,100.0,93.7,5104.0
2024-01-01,2,22,22,100.0,95.3,7614.0
2024-01-01,3,22,21,95.5,94.8,10112.0
2024-01-01,4,22,22,100.0,97.8,12689.0
2024-01-01,5,22,21,95.5,79.5,14784.0
2024-01-01,6,22,21,95.5,93.4,17246.0
2024-01-01,7,22,21,95.5,95.0,19749.0
2024-01-01,8,22,22,100.0,98.6,22347.0
2024-01-01,9,22,21,95.5,82.5,24520.0
2024-01-01,10,22,20,90.9,81.8,26676.0
2024-01-01,11,22,21,95.5,100.9,29336.0
2024-01-01,12,22,21,95.5,111.3,32269.0
2024-01-01,13,22,20,90.9,84.8,34503.0
2024-01-01,14,22,20,90.9,84.6,36731.0
2024-01-01,15,22,21,95.5,99.4,39350.0
2024-01-01,16,22,22,100.0,114.7,42371.0
2024-01-01,17,22,21,95.5,83.2,44564.0
2024-01-01,18,22,22,100.0,98.8,47167.0
2024-01-01,19,22,22,100.0,101.3,49837.0
2024-01-01,20,22,22,100.0,101.9,52520.0
2024-01-01,21,22,20,90.9,94.8,55018.0
2024-01-01,22,22,22,100.0,100.6,57667.0
2024-01-01,23,22,19,86.4,97.6,60238.0
2024-01-01,24,22,17,77.3,72.8,62157.0
2024-01-01,25,22,15,68.2,53.9,63578.0
2024-01-01,26,22,17,77.3,74.0,65528.0
2024-01-01,27,22,16,72.7,56.8,67026.0
2024-01-01,28,22,17,77.3,72.5,68936.0
2024-01-01,29,22,16,72.7,72.8,70854.0
2024-01-01,30,22,16,72.7,73.8,72797.0
2024-02-01,0,24,24,100.0,100.0,791.0
2024-02-01,1,24,23,95.8,98.1,1567.0
2024-02-01,2,24,23,95.8,93.8,2308.0
2024-02-01,3,24,24,100.0,98.5,3088.0
2024-02-01,4,24,23,95.8,71.3,3652.0
2024-02-01,5,24,24,100.0,96.0,4411.0
2024-02-01,6,24,24,100.0,97.4,5182.0
2024-02-01,7,24,24,100.0,99.0,5965.0
2024-02-01,8,24,22,91.7,86.4,6648.0
2024-02-01,9,24,24,100.0,125.0,7637.0
2024-02-01,10,24,24,100.0,96.9,8403.0
2024-02-01,11,24,24,100.0,112.1,9290.0
2024-02-01,12,24,18,75.0,86.2,9972.0
2024-02-01,13,24,18,75.0,83.3,10631.0
2024-02-01,14,24,19,79.2,80.0,11264.0
2024-02-01,15,24,20,83.3,85.9,11943.0
2024-02-01,16,24,19,79.2,86.6,12628.0
2024-02-01,17,24,20,83.3,90.3,13342.0
2024-02-01,18,24,20,83.3,88.1,14039.0
2024-02-01,19,24,20,83.3,88.3,14737.0
2024-02-01,20,24,19,79.2,80.2,15371.0
2024-02-01,21,24,20,83.3,102.6,16183.0
2024-02-01,22,24,19,79.2,86.7,16868.0
2024-02-01,23,24,18,75.0,72.4,17441.0
2024-02-01,24,24,17,70.8,73.3,18020.0
2024-02-01,25,24,19,79.2,82.5,18673.0
2024-02-01,26,24,16,66.7,64.6,19183.0
2024-02-01,27,24,17,70.8,73.9,19768.0
2024-02-01,28,24,14,58.3,63.1,20267.0
2024-02-01,29,24,16,66.7,67.7,20803.0
2024-03-01,0,27,27,100.0,100.0,3094.0
2024-03-01,1,27,23,85.2,74.0,5385.0
2024-03-01,2,27,27,100.0,99.8,8473.0
2024-03-01,3,27,26,96.3,86.6,11152.0
2024-03-01,4,27,27,100.0,104.0,14370.0
2024-03-01,5,27,25,92.6,85.5,17015.0
2024-03-01,6,27,26,96.3,95.2,19962.0
2024-03-01,7,27,24,88.9,82.6,22518.0
2024-03-01,8,27,26,96.3,92.6,25384.0
2024-03-01,9,27,26,96.3,92.2,28236.0
2024-03-01,10,27,25,92.6,86.3,30907.0
2024-03-01,11,27,25,92.6,91.8,33748.0
2024-03-01,12,27,23,85.2,81.7,36275.0
2024-03-01,13,27,23,85.2,89.8,39053.0
2024-03-01,14,27,23,85.2,82.1,41593.0
2024-03-01,15,27,23,85.2,83.0,44162.0
2024-03-01,16,27,22,81.5,76.3,46523.0
2024-03-01,17,27,23,85.2,80.4,49011.0
2024-03-01,18,27,22,81.5,80.9,51514.0
2024-03-01,19,27,23,85.2,82.0,54053.0
2024-03-01,20,27,22,81.5,83.3,56632.0
2024-03-01,21,27,23,85.2,80.9,59134.0
2024-03-01,22,27,20,74.1,72.4,61374.0
2024-03-01,23,27,20,74.1,81.4,63893.0
2024-03-01,24,27,17,63.0,58.4,65699.0
2024-03-01,25,27,17,63.0,58.6,67514.0
2024-03-01,26,27,17,63.0,57.4,69291.0
2024-03-01,27,27,16,59.3,57.5,71072.0
2024-03-01,28,27,15,55.6,50.3,72627.0
2024-04-01,0,24,24,100.0,100.0,2917.0
2024-04-01,1,24,24,100.0,95.9,5713.0
2024-04-01,2,24,23,95.8,89.0,8309.0
2024-04-01,3,24,24,100.0,100.8,11250.0
2024-04-01,4,24,22,91.7,92.7,13956.0
2024-04-01,5,24,22,91.7,89.5,16565.0
2024-04-01,6,24,24,100.0,96.9,19391.0
2024-04-01,7,24,24,100.0,95.3,22170.0
2024-04-01,8,24,24,100.0,94.8,24934.0
2024-04-01,9,24,23,95.8,95.2,27711.0
2024-04-01,10,24,22,91.7,94.6,30470.0
2024-04-01,11,24,20,83.3,96.6,33289.0
2024-04-01,12,24,23,95.8,96.8,36112.0
2024-04-01,13,24,23,95.8,96.8,38936.0
2024-04-01,14,24,22,91.7,93.5,41664.0
2024-04-01,15,24,23,95.8,100.9,44608.0
2024-04-01,16,24,22,91.7,100.4,47535.0
2024-04-01,17,24,21,87.5,93.0,50249.0
2024-04-01,18,24,20,83.3,76.7,52485.0
2024-04-01,19,24,21,87.5,90.1,55113.0
2024-04-01,20,24,19,79.2,87.8,57675.0
2024-04-01,21,24,21,87.5,104.4,60720.0
2024-04-01,22,24,19,79.2,64.2,62592.0
2024-04-01,23,24,20,83.3,103.6,65615.0
2024-04-01,24,24,18,75.0,85.7,68116.0
2024-04-01,25,24,18,75.0,92.7,70820.0
2024-04-01,26,24,18,75.0,80.3,73162.0
2024-04-01,27,24,19,79.2,93.7,75896.0
2024-05-01,0,22,22,100.0,100.0,2263.0
2024-05-01,1,22,20,90.9,97.6,4471.0
2024-05-01,2,22,21,95.5,97.9,6686.0
2024-05-01,3,22,20,90.9,106.5,9096.0
2024-05-01,4,22,20,90.9,94.9,11243.0
2024-05-01,5,22,22,100.0,101.7,13544.0
2024-05-01,6,22,19,86.4,89.8,15576.0
2024-05-01,7,22,22,100.0,104.1,17933.0
2024-05-01,8,22,20,90.9,91.4,20001.0
2024-05-01,9,22,19,86.4,86.4,21956.0
2024-05-01,10,22,21,95.5,92.7,24053.0
2024-05-01,11,22,19,86.4,70.2,25642.0
2024-05-01,12,22,20,90.9,89.8,27674.0
2024-05-01,13,22,18,81.8,107.9,30115.0
2024-05-01,14,22,20,90.9,91.3,32182.0
2024-05-01,15,22,19,86.4,92.5,34274.0
2024-05-01,16,22,19,86.4,85.6,36210.0
2024-05-01,17,22,18,81.8,85.2,38138.0
2024-05-01,18,22,18,81.8,83.3,40023.0
2024-05-01,19,22,18,81.8,91.9,42103.0
2024-05-01,20,22,19,86.4,97.8,44314.0
2024-05-01,21,22,15,68.2,76.7,46051.0
2024-05-01,22,22,16,72.7,69.7,47628.0
2024-05-01,23,22,16,72.7,79.0,49415.0
2024-05-01,24,22,15,68.2,78.4,51188.0
2024-05-01,25,22,14,63.6,71.6,52809.0
2024-05-01,26,22,14,63.6,71.9,54437.0
2024-06-01,0,18,18,100.0,100.0,2328.0
2024-06-01,1,18,17,94.4,99.1,4635.0
2024-06-01,2,18,18,100.0,99.2,6944.0
2024-06-01,3,18,18,100.0,97.6,9216.0
2024-06-01,4,18,17,94.4,88.1,11266.0
2024-06-01,5,18,16,88.9,97.2,13527.0
2024-06-01,6,18,17,94.4,99.1,15835.0
2024-06-01,7,18,17,94.4,94.0,18023.0
2024-06-01,8,18,16,88.9,85.3,20008.0
2024-06-01,9,18,17,94.4,101.5,22372.0
2024-06-01,10,18,16,88.9,84.0,24327.0
2024-06-01,11,18,17,94.4,103.6,26739.0
2024-06-01,12,18,15,83.3,86.9,28761.0
2024-06-01,13,18,15,83.3,69.6,30381.0
2024-06-01,14,18,16,88.9,100.1,32710.0
2024-06-01,15,18,16,88.9,87.0,34736.0
2024-06-01,16,18,17,94.4,97.6,37007.0
2024-06-01,17,18,17,94.4,97.3,39272.0
2024-06-01,18,18,17,94.4,99.2,41581.0
2024-06-01,19,18,16,88.9,102.5,43966.0
2024-06-01,20,18,14,77.8,59.9,45360.0
2024-06-01,21,18,14,77.8,67.4,46928.0
2024-06-01,22,18,14,77.8,68.7,48527.0
2024-06-01,23,18,12,66.7,62.5,49982.0
2024-06-01,24,18,11,61.1,59.2,51359.0
2024-06-01,25,18,10,55.6,57.8,52706.0
2024-07-01,0,28,28,100.0,100.0,2113.0
2024-07-01,1,28,28,100.0,94.7,4115.0
2024-07-01,2,28,26,92.9,86.6,5944.0
2024-07-01,3,28,27,96.4,92.8,7905.0
2024-07-01,4,28,28,100.0,93.2,9874.0
2024-07-01,5,28,26,92.9,87.6,11724.0
2024-07-01,6,28,28,100.0,96.1,13755.0
2024-07-01,7,28,25,89.3,90.1,15658.0
2024-07-01,8,28,27,96.4,92.6,17614.0
2024-07-01,9,28,24,85.7,69.6,19086.0
2024-07-01,10,28,27,96.4,92.5,21040.0
2024-07-01,11,28,28,100.0,96.6,23080.0
2024-07-01,12,28,24,85.7,66.3,24482.0
2024-07-01,13,28,23,82.1,65.8,25872.0
2024-07-01,14,28,26,92.9,74.3,27442.0
2024-07-01,15,28,25,89.3,99.4,29542.0
2024-07-01,16,28,24,85.7,83.8,31311.0
2024-07-01,17,28,26,92.9,77.9,32958.0
2024-07-01,18,28,26,92.9,79.9,34647.0
2024-07-01,19,28,26,92.9,77.4,36283.0
2024-07-01,20,28,23,82.1,61.1,37574.0
2024-07-01,21,28,23,82.1,79.0,39242.0
2024-07-01,22,28,22,78.6,71.7,40758.0
2024-07-01,23,28,23,82.1,76.1,42365.0
2024-07-01,24,28,18,64.3,53.7,43499.0
2024-08-01,0,38,38,100.0,100.0,1621.0
2024-08-01,1,38,36,94.7,95.4,3167.0
2024-08-01,2,38,37,97.4,107.8,4915.0
2024-08-01,3,38,36,94.7,92.3,6411.0
2024-08-01,4,38,37,97.4,98.0,8000.0
2024-08-01,5,38,38,100.0,103.1,9670.0
2024-08-01,6,38,37,97.4,98.6,11269.0
2024-08-01,7,38,38,100.0,97.5,12849.0
2024-08-01,8,38,34,89.5,97.7,14433.0
2024-08-01,9,38,36,94.7,98.1,16023.0
2024-08-01,10,38,37,97.4,89.7,17477.0
2024-08-01,11,38,37,97.4,98.3,19070.0
2024-08-01,12,38,33,86.8,105.7,20784.0
2024-08-01,13,38,34,89.5,96.2,22344.0
2024-08-01,14,38,32,84.2,82.9,23687.0
2024-08-01,15,38,29,76.3,86.6,25091.0
2024-08-01,16,38,32,84.2,96.7,26660.0
2024-08-01,17,38,29,76.3,91.4,28141.0
2024-08-01,18,38,30,78.9,93.1,29651.0
2024-08-01,19,38,30,78.9,92.3,31148.0
2024-08-01,20,38,27,71.1,70.1,32285.0
2024-08-01,21,38,27,71.1,69.0,33403.0
2024-08-01,22,38,27,71.1,82.3,34737.0
2024-08-01,23,38,27,71.1,84.0,36100.0
2024-09-01,0,35,35,100.0,100.0,2059.0
2024-09-01,1,35,33,94.3,91.2,3937.0
2024-09-01,2,35,32,91.4,90.9,5808.0
2024-09-01,3,35,33,94.3,105.0,7971.0
2024-09-01,4,35,35,100.0,99.1,10011.0
2024-09-01,5,35,33,94.3,90.9,11884.0
2024-09-01,6,35,33,94.3,84.1,13616.0
2024-09-01,7,35,32,91.4,91.3,15495.0
2024-09-01,8,35,32,91.4,90.5,17360.0
2024-09-01,9,35,33,94.3,93.7,19288.0
2024-09-01,10,35,32,91.4,86.5,21071.0
2024-09-01,11,35,33,94.3,95.7,23041.0
2024-09-01,12,35,32,91.4,89.2,24877.0
2024-09-01,13,35,30,85.7,88.5,26700.0
2024-09-01,14,35,31,88.6,90.4,28561.0
2024-09-01,15,35,32,91.4,89.2,30398.0
2024-09-01,16,35,29,82.9,89.3,32236.0
2024-09-01,17,35,31,88.6,91.1,34111.0
2024-09-01,18,35,31,88.6,91.3,35991.0
2024-09-01,19,35,27,77.1,84.6,37733.0
2024-09-01,20,35,29,82.9,88.8,39562.0
2024-09-01,21,35,26,74.3,71.0,41024.0
2024-09-01,22,35,28,80.0,81.1,42695.0
2024-10-01,0,29,29,100.0,100.0,1696.0
2024-10-01,1,29,28,96.6,99.7,3387.0
2024-10-01,2,29,29,100.0,104.6,5161.0
2024-10-01,3,29,29,100.0,102.0,6892.0
2024-10-01,4,29,28,96.6,98.1,8556.0
2024-10-01,5,29,27,93.1,87.2,10035.0
2024-10-01,6,29,27,93.1,77.8,11354.0
2024-10-01,7,29,29,100.0,106.3,13157.0
2024-10-01,8,29,26,89.7,92.4,14725.0
2024-10-01,9,29,24,82.8,75.8,16010.0
2024-10-01,10,29,27,93.1,95.1,17623.0
2024-10-01,11,29,27,93.1,97.3,19274.0
2024-10-01,12,29,23,79.3,90.5,20808.0
2024-10-01,13,29,25,86.2,100.3,22510.0
2024-10-01,14,29,25,86.2,99.3,24193.0
2024-10-01,15,29,24,82.8,89.0,25703.0
2024-10-01,16,29,22,75.9,89.7,27224.0
2024-10-01,17,29,22,75.9,92.1,28786.0
2024-10-01,18,29,21,72.4,72.6,30017.0
2024-10-01,19,29,22,75.9,78.5,31349.0
2024-10-01,20,29,22,75.9,74.7,32616.0
2024-10-01,21,29,20,69.0,56.1,33567.0
2024-11-01,0,34,34,100.0,100.0,2016.0
2024-11-01,1,34,30,88.2,92.8,3887.0
2024-11-01,2,34,33,97.1,98.6,5875.0
2024-11-01,3,34,31,91.2,96.9,7828.0
2024-11-01,4,34,32,94.1,98.7,9817.0
2024-11-01,5,34,28,82.4,82.0,11470.0
2024-11-01,6,34,31,91.2,96.6,13418.0
2024-11-01,7,34,28,82.4,95.4,15341.0
2024-11-01,8,34,30,88.2,98.9,17334.0
2024-11-01,9,34,30,88.2,98.3,19315.0
2024-11-01,10,34,28,82.4,91.6,21160.0
2024-11-01,11,34,29,85.3,95.1,23078.0
2024-11-01,12,34,24,70.6,68.6,24460.0
2024-11-01,13,34,24,70.6,80.6,26085.0
2024-11-01,14,34,25,73.5,81.8,27734.0
2024-11-01,15,34,24,70.6,78.9,29324.0
2024-11-01,16,34,24,70.6,82.0,30976.0
2024-11-01,17,34,24,70.6,79.7,32582.0
2024-11-01,18,34,24,70.6,80.6,34206.0
2024-11-01,19,34,21,61.8,75.7,35731.0
2024-11-01,20,34,22,64.7,69.0,37122.0
2024-12-01,0,24,24,100.0,100.0,2114.0
2024-12-01,1,24,22,91.7,96.8,4161.0
2024-12-01,2,24,20,83.3,82.3,5901.0
2024-12-01,3,24,22,91.7,100.6,8028.0
2024-12-01,4,24,23,95.8,100.2,10146.0
2024-12-01,5,24,23,95.8,100.4,12269.0
2024-12-01,6,24,21,87.5,93.7,14251.0
2024-12-01,7,24,21,87.5,96.9,16299.0
2024-12-01,8,24,20,83.3,119.1,18819.0
2024-12-01,9,24,19,79.2,71.7,20335.0
2024-12-01,10,24,21,87.5,113.5,22734.0
2024-12-01,11,24,20,83.3,82.4,24477.0
2024-12-01,12,24,19,79.2,75.3,26069.0
2024-12-01,13,24,19,79.2,75.9,27672.0
2024-12-01,14,24,18,75.0,75.2,29263.0
2024-12-01,15,24,19,79.2,74.0,30828.0
2024-12-01,16,24,17,70.8,53.5,31960.0
2024-12-01,17,24,18,75.0,59.3,33214.0
2024-12-01,18,24,17,70.8,57.6,34433.0
2024-12-01,19,24,17,70.8,57.6,35650.0
2025-01-01,0,28,28,100.0,100.0,2252.0
2025-01-01,1,28,25,89.3,92.2,4329.0
2025-01-01,2,28,27,96.4,100.7,6596.0
2025-01-01,3,28,25,89.3,84.0,8489.0
2025-01-01,4,28,26,92.9,91.6,10553.0
2025-01-01,5,28,25,89.3,61.0,11926.0
2025-01-01,6,28,27,96.4,112.2,14453.0
2025-01-01,7,28,27,96.4,83.5,16334.0
2025-01-01,8,28,27,96.4,101.0,18608.0
2025-01-01,9,28,28,100.0,98.6,20827.0
2025-01-01,10,28,26,92.9,99.2,23061.0
2025-01-01,11,28,27,96.4,85.9,24994.0
2025-01-01,12,28,26,92.9,95.6,27148.0
2025-01-01,13,28,24,85.7,79.7,28943.0
2025-01-01,14,28,23,82.1,80.0,30746.0
2025-01-01,15,28,24,85.7,95.4,32893.0
2025-01-01,16,28,25,89.3,95.8,35051.0
2025-01-01,17,28,24,85.7,92.1,37126.0
2025-01-01,18,28,24,85.7,78.6,38897.0
2025-02-01,0,17,17,100.0,100.0,1936.0
2025-02-01,1,17,17,100.0,96.0,3795.0
2025-02-01,2,17,17,100.0,92.6,5588.0
2025-02-01,3,17,15,88.2,97.9,7484.0
2025-02-01,4,17,17,100.0,99.4,9410.0
2025-02-01,5,17,16,94.1,96.3,11274.0
2025-02-01,6,17,17,100.0,124.8,13689.0
2025-02-01,7,17,15,88.2,89.7,15426.0
2025-02-01,8,17,16,94.1,95.9,17283.0
2025-02-01,9,17,16,94.1,97.0,19161.0
2025-02-01,10,17,15,88.2,89.1,20885.0
2025-02-01,11,17,16,94.1,97.6,22775.0
2025-02-01,12,17,13,76.5,93.5,24585.0
2025-02-01,13,17,13,76.5,87.9,26287.0
2025-02-01,14,17,14,82.4,93.2,28091.0
2025-02-01,15,17,13,76.5,91.6,29865.0
2025-02-01,16,17,12,70.6,59.0,31006.0
2025-02-01,17,17,10,58.8,55.0,32070.0
2025-03-01,0,22,22,100.0,100.0,1726.0
2025-03-01,1,22,21,95.5,104.0,3520.0
2025-03-01,2,22,21,95.5,106.9,5364.0
2025-03-01,3,22,18,81.8,82.6,6790.0
2025-03-01,4,22,21,95.5,102.5,8558.0
2025-03-01,5,22,20,90.9,96.0,10214.0
2025-03-01,6,22,20,90.9,99.8,11936.0
2025-03-01,7,22,20,90.9,101.5,13688.0
2025-03-01,8,22,19,86.4,90.5,15249.0
2025-03-01,9,22,19,86.4,117.7,17280.0
2025-03-01,10,22,18,81.8,82.7,18707.0
2025-03-01,11,22,18,81.8,71.1,19933.0
2025-03-01,12,22,14,63.6,68.3,21113.0
2025-03-01,13,22,13,59.1,49.6,21968.0
2025-03-01,14,22,13,59.1,61.3,23026.0
2025-03-01,15,22,14,63.6,59.5,24052.0
2025-03-01,16,22,11,50.0,47.0,24863.0
2025-04-01,0,18,18,100.0,100.0,1585.0
2025-04-01,1,18,18,100.0,108.7,3309.0
2025-04-01,2,18,15,83.3,88.4,4710.0
2025-04-01,3,18,15,83.3,82.9,6025.0
2025-04-01,4,18,16,88.9,97.4,7569.0
2025-04-01,5,18,18,100.0,102.9,9201.0
2025-04-01,6,18,18,100.0,113.9,11006.0
2025-04-01,7,18,18,100.0,102.5,12630.0
2025-04-01,8,18,17,94.4,81.7,13926.0
2025-04-01,9,18,16,88.9,81.0,15210.0
2025-04-01,10,18,15,83.3,77.7,16442.0
2025-04-01,11,18,15,83.3,78.8,17691.0
2025-04-01,12,18,14,77.8,39.2,18313.0
2025-04-01,13,18,14,77.8,38.4,18922.0
2025-04-01,14,18,14,77.8,39.0,19540.0
2025-04-01,15,18,14,77.8,40.5,20182.0
2025-05-01,0,27,27,100.0,100.0,2074.0
2025-05-01,1,27,26,96.3,96.8,4081.0
2025-05-01,2,27,25,92.6,97.9,6111.0
2025-05-01,3,27,25,92.6,89.9,7975.0
2025-05-01,4,27,26,96.3,84.4,9726.0
2025-05-01,5,27,25,92.6,99.5,11789.0
2025-05-01,6,27,26,96.3,100.0,13863.0
2025-05-01,7,27,25,92.6,83.1,15587.0
2025-05-01,8,27,25,92.6,114.1,17953.0
2025-05-01,9,27,26,96.3,84.3,19702.0
2025-05-01,10,27,27,100.0,100.0,21775.0
2025-05-01,11,27,26,96.3,102.4,23898.0
2025-05-01,12,27,23,85.2,94.3,25854.0
2025-05-01,13,27,21,77.8,69.5,27295.0
2025-05-01,14,27,20,74.1,91.9,29201.0
2025-06-01,0,36,36,100.0,100.0,1400.0
2025-06-01,1,36,33,91.7,96.4,2750.0
2025-06-01,2,36,35,97.2,100.6,4158.0
2025-06-01,3,36,33,91.7,97.8,5528.0
2025-06-01,4,36,34,94.4,98.0,6900.0
2025-06-01,5,36,34,94.4,90.1,8161.0
2025-06-01,6,36,35,97.2,98.2,9536.0
2025-06-01,7,36,35,97.2,101.4,10955.0
2025-06-01,8,36,34,94.4,99.9,12355.0
2025-06-01,9,36,35,97.2,98.8,13738.0
2025-06-01,10,36,34,94.4,98.3,15114.0
2025-06-01,11,36,35,97.2,99.9,16512.0
2025-06-01,12,36,27,75.0,74.7,17558.0
2025-06-01,13,36,27,75.0,75.3,18611.0
2025-07-01,0,26,26,100.0,100.0,3213.0
2025-07-01,1,26,23,88.5,85.5,5961.0
2025-07-01,2,26,25,96.2,111.2,9533.0
2025-07-01,3,26,25,96.2,101.8,12804.0
2025-07-01,4,26,25,96.2,90.9,15726.0
2025-07-01,5,26,24,92.3,93.7,18736.0
2025-07-01,6,26,21,80.8,81.9,21367.0
2025-07-01,7,26,22,84.6,87.8,24187.0
2025-07-01,8,26,22,84.6,87.1,26987.0
2025-07-01,9,26,23,88.5,99.6,30185.0
2025-07-01,10,26,23,88.5,111.5,33769.0
2025-07-01,11,26,23,88.5,92.0,36724.0
2025-07-01,12,26,17,65.4,80.5,39309.0
2025-08-01,0,26,26,100.0,100.0,2000.0
2025-08-01,1,26,22,84.6,62.7,3255.0
2025-08-01,2,26,22,84.6,97.2,5200.0
2025-08-01,3,26,23,88.5,64.0,6481.0
2025-08-01,4,26,26,100.0,101.9,8519.0
2025-08-01,5,26,22,84.6,62.7,9774.0
2025-08-01,6,26,23,88.5,63.0,11034.0
2025-08-01,7,26,22,84.6,60.9,12252.0
2025-08-01,8,26,20,76.9,58.6,13425.0
2025-08-01,9,26,20,76.9,60.0,14625.0
2025-08-01,10,26,19,73.1,48.4,15593.0
2025-08-01,11,26,21,80.8,59.3,16780.0
2025-09-01,0,18,18,100.0,100.0,1476.0
2025-09-01,1,18,17,94.4,93.8,2861.0
2025-09-01,2,18,17,94.4,94.5,4255.0
2025-09-01,3,18,16,88.9,76.2,5380.0
2025-09-01,4,18,16,88.9,75.0,6487.0
2025-09-01,5,18,13,72.2,64.7,7443.0
2025-09-01,6,18,15,83.3,67.1,8434.0
2025-09-01,7,18,13,72.2,64.6,9387.0
2025-09-01,8,18,14,77.8,65.8,10359.0
2025-09-01,9,18,13,72.2,65.8,11330.0
2025-09-01,10,18,12,66.7,61.9,12243.0
2025-10-01,0,17,17,100.0,100.0,2437.0
2025-10-01,1,17,15,88.2,87.0,4559.0
2025-10-01,2,17,12,70.6,86.3,6663.0
2025-10-01,3,17,14,82.4,89.7,8850.0
2025-10-01,4,17,14,82.4,92.1,11096.0
2025-10-01,5,17,14,82.4,94.8,13408.0
2025-10-01,6,17,13,76.5,93.4,15684.0
2025-10-01,7,17,13,76.5,93.5,17964.0
2025-10-01,8,17,11,64.7,82.1,19964.0
2025-10-01,9,17,11,64.7,86.7,22077.0
2025-11-01,0,25,25,100.0,100.0,2064.0
2025-11-01,1,25,24,96.0,100.5,4138.0
2025-11-01,2,25,24,96.0,98.8,6178.0
2025-11-01,3,25,24,96.0,97.7,8195.0
2025-11-01,4,25,24,96.0,99.0,10238.0
2025-11-01,5,25,24,96.0,98.1,12263.0
2025-11-01,6,25,24,96.0,98.5,14296.0
2025-11-01,7,25,24,96.0,98.6,16331.0
2025-11-01,8,25,24,96.0,98.6,18366.0
2025-12-01,0,25,25,100.0,100.0,2830.0
2025-12-01,1,25,25,100.0,98.8,5626.0
2025-12-01,2,25,22,88.0,96.4,8355.0
2025-12-01,3,25,23,92.0,84.6,10747.0
2025-12-01,4,25,25,100.0,99.9,13575.0
2025-12-01,5,25,24,96.0,104.9,16544.0
2025-12-01,6,25,24,96.0,98.8,19340.0
2025-12-01,7,25,25,100.0,97.8,22107.0
2026-01-01,0,16,16,100.0,100.0,2145.0
2026-01-01,1,16,16,100.0,94.9,4180.0
2026-01-01,2,16,15,93.8,72.0,5724.0
2026-01-01,3,16,14,87.5,93.9,7737.0
2026-01-01,4,16,16,100.0,100.5,9893.0
2026-01-01,5,16,16,100.0,101.7,12075.0
2026-01-01,6,16,16,100.0,98.7,14193.0
2026-02-01,0,18,18,100.0,100.0,1949.0
2026-02-01,1,18,18,100.0,99.6,3890.0
2026-02-01,2,18,18,100.0,97.7,5795.0
2026-02-01,3,18,17,94.4,97.9,7704.0
2026-02-01,4,18,17,94.4,96.4,9583.0
2026-02-01,5,18,17,94.4,95.9,11452.0
2026-03-01,0,13,13,100.0,100.0,2515.0
2026-03-01,1,13,12,92.3,98.7,4997.0
2026-03-01,2,13,13,100.0,96.8,7430.0
2026-03-01,3,13,13,100.0,95.2,9824.0
