cohort,k,cohort_size,active,logo_retention_pct,revenue_retention_pct,cum_rev_per_cohort_customer
2023-11-01,14,24,16,66.7,106.7,32628.0
2023-11-01,15,24,15,62.5,106.9,35015.0
2023-11-01,16,24,14,58.3,99.2,37229.0
2023-11-01,17,24,14,58.3,103.9,39550.0
2023-11-01,18,24,14,58.3,106.4,41926.0
2023-11-01,19,24,12,50.0,104.4,44257.0
2023-11-01,20,24,12,50.0,104.9,46599.0
2023-11-01,21,24,12,50.0,103.5,48911.0
2023-11-01,22,24,11,45.8,104.4,51242.0
2023-11-01,23,24,12,50.0,107.8,53648.0
2023-11-01,24,24,10,41.7,95.0,55769.0
2023-11-01,25,24,10,41.7,97.2,57938.0
2023-11-01,26,24,9,37.5,90.9,59967.0
2023-11-01,27,24,10,41.7,95.3,62094.0
2023-11-01,28,24,10,41.7,95.3,64222.0
2023-11-01,29,24,9,37.5,96.4,66374.0
2023-11-01,30,24,9,37.5,96.2,68523.0
2023-11-01,31,24,9,37.5,94.5,70632.0
2023-11-01,32,24,9,37.5,98.6,72834.0
2023-12-01,0,13,13,100.0,100.0,1852.0
2023-12-01,1,13,11,84.6,97.2,3653.0
2023-12-01,2,13,10,76.9,94.6,5405.0
2023-12-01,3,13,10,76.9,97.6,7213.0
2023-12-01,4,13,8,61.5,94.7,8966.0
2023-12-01,5,13,8,61.5,92.1,10672.0
2023-12-01,6,13,9,69.2,93.4,12401.0
2023-12-01,7,13,9,69.2,93.4,14130.0
2023-12-01,8,13,9,69.2,93.4,15859.0
2023-12-01,9,13,9,69.2,93.4,17588.0
2023-12-01,10,13,9,69.2,94.4,19336.0
2023-12-01,11,13,9,69.2,94.4,21084.0
2023-12-01,12,13,9,69.2,99.7,22932.0
2023-12-01,13,13,9,69.2,101.3,24807.0
2023-12-01,14,13,9,69.2,96.7,26597.0
2023-12-01,15,13,9,69.2,99.1,28434.0
2023-12-01,16,13,8,61.5,84.3,29996.0
2023-12-01,17,13,8,61.5,84.3,31558.0
2023-12-01,18,13,7,53.8,83.1,33096.0
2023-12-01,19,13,7,53.8,83.1,34635.0
2023-12-01,20,13,7,53.8,83.1,36174.0
2023-12-01,21,13,7,53.8,83.1,37713.0
2023-12-01,22,13,7,53.8,83.1,39251.0
2023-12-01,23,13,7,53.8,83.1,40790.0
2023-12-01,24,13,7,53.8,88.0,42421.0
2023-12-01,25,13,7,53.8,88.0,44051.0
2023-12-01,26,13,7,53.8,88.0,45682.0
2023-12-01,27,13,7,53.8,88.0,47313.0
2023-12-01,28,13,7,53.8,88.0,48943.0
2023-12-01,29,13,7,53.8,88.0,50574.0
2023-12-01,30,13,7,53.8,88.0,52205.0
2023-12-01,31,13,7,53.8,88.0,53835.0
2024-01-01,0,24,24,100.0,100.0,1427.0
2024-01-01,1,24,24,100.0,99.8,2851.0
2024-01-01,2,24,24,100.0,101.5,4299.0
2024-01-01,3,24,21,87.5,88.3,5560.0
2024-01-01,4,24,23,95.8,98.6,6967.0
2024-01-01,5,24,22,91.7,97.6,8360.0
2024-01-01,6,24,23,95.8,100.3,9791.0
2024-01-01,7,24,20,83.3,96.2,11164.0
2024-01-01,8,24,18,75.0,86.4,12397.0
2024-01-01,9,24,19,79.2,95.1,13754.0
2024-01-01,10,24,20,83.3,101.6,15204.0
2024-01-01,11,24,19,79.2,99.8,16628.0
2024-01-01,12,24,19,79.2,95.4,17990.0
2024-01-01,13,24,19,79.2,96.6,19368.0
2024-01-01,14,24,17,70.8,72.6,20404.0
2024-01-01,15,24,14,58.3,62.6,21297.0
2024-01-01,16,24,15,62.5,65.5,22232.0
2024-01-01,17,24,16,66.7,68.8,23214.0
2024-01-01,18,24,14,58.3,63.6,24121.0
2024-01-01,19,24,14,58.3,54.5,24899.0
2024-01-01,20,24,16,66.7,73.5,25948.0
2024-01-01,21,24,16,66.7,73.6,26998.0
2024-01-01,22,24,16,66.7,75.8,28079.0
2024-01-01,23,24,15,62.5,67.5,29043.0
2024-01-01,24,24,15,62.5,64.0,29956.0
2024-01-01,25,24,15,62.5,62.6,30849.0
2024-01-01,26,24,15,62.5,65.3,31780.0
2024-01-01,27,24,15,62.5,63.5,32687.0
2024-01-01,28,24,15,62.5,65.0,33614.0
2024-01-01,29,24,15,62.5,65.6,34550.0
2024-01-01,30,24,13,54.2,56.9,35362.0
2024-02-01,0,23,23,100.0,100.0,13451.0
2024-02-01,1,23,21,91.3,89.9,25543.0
2024-02-01,2,23,21,91.3,97.9,38706.0
2024-02-01,3,23,20,87.0,48.4,45213.0
2024-02-01,4,23,20,87.0,52.2,52238.0
2024-02-01,5,23,18,78.3,70.8,61757.0
2024-02-01,6,23,18,78.3,64.9,70489.0
2024-02-01,7,23,17,73.9,54.1,77767.0
2024-02-01,8,23,16,69.6,54.0,85029.0
2024-02-01,9,23,16,69.6,52.1,92033.0
2024-02-01,10,23,16,69.6,58.1,99849.0
2024-02-01,11,23,16,69.6,50.4,106630.0
2024-02-01,12,23,13,56.5,51.8,113600.0
2024-02-01,13,23,13,56.5,58.2,121423.0
2024-02-01,14,23,13,56.5,68.6,130651.0
2024-02-01,15,23,11,47.8,54.1,137930.0
2024-02-01,16,23,13,56.5,59.0,145860.0
2024-02-01,17,23,13,56.5,70.7,155371.0
2024-02-01,18,23,13,56.5,54.6,162713.0
2024-02-01,19,23,13,56.5,53.5,169904.0
2024-02-01,20,23,13,56.5,54.2,177193.0
2024-02-01,21,23,12,52.2,54.3,184496.0
2024-02-01,22,23,13,56.5,61.1,192718.0
2024-02-01,23,23,13,56.5,71.3,202309.0
2024-02-01,24,23,13,56.5,66.7,211285.0
2024-02-01,25,23,12,52.2,50.8,218114.0
2024-02-01,26,23,13,56.5,56.7,225738.0
2024-02-01,27,23,12,52.2,66.3,234656.0
2024-02-01,28,23,13,56.5,73.7,244574.0
2024-02-01,29,23,13,56.5,58.7,252476.0
2024-03-01,0,45,45,100.0,100.0,2001.0
2024-03-01,1,45,41,91.1,100.7,4017.0
2024-03-01,2,45,41,91.1,100.9,6036.0
2024-03-01,3,45,40,88.9,99.2,8021.0
2024-03-01,4,45,41,91.1,101.1,10044.0
2024-03-01,5,45,38,84.4,92.0,11886.0
2024-03-01,6,45,38,84.4,96.5,13816.0
2024-03-01,7,45,37,82.2,92.5,15667.0
2024-03-01,8,45,36,80.0,90.0,17469.0
2024-03-01,9,45,36,80.0,89.1,19252.0
2024-03-01,10,45,36,80.0,91.2,21078.0
2024-03-01,11,45,36,80.0,92.9,22936.0
2024-03-01,12,45,30,66.7,85.7,24652.0
2024-03-01,13,45,29,64.4,83.1,26315.0
2024-03-01,14,45,30,66.7,88.1,28079.0
2024-03-01,15,45,30,66.7,87.2,29824.0
2024-03-01,16,45,30,66.7,88.4,31593.0
2024-03-01,17,45,30,66.7,86.5,33325.0
2024-03-01,18,45,27,60.0,86.0,35046.0
2024-03-01,19,45,30,66.7,92.5,36897.0
2024-03-01,20,45,29,64.4,85.7,38613.0
2024-03-01,21,45,29,64.4,94.8,40510.0
2024-03-01,22,45,29,64.4,91.6,42344.0
2024-03-01,23,45,29,64.4,89.4,44133.0
2024-03-01,24,45,26,57.8,91.0,45953.0
2024-03-01,25,45,27,60.0,90.2,47757.0
2024-03-01,26,45,27,60.0,93.2,49622.0
2024-03-01,27,45,27,60.0,88.3,51388.0
2024-03-01,28,45,27,60.0,94.7,53284.0
2024-04-01,0,48,48,100.0,100.0,1935.0
2024-04-01,1,48,46,95.8,97.7,3825.0
2024-04-01,2,48,47,97.9,101.2,5782.0
2024-04-01,3,48,45,93.8,90.9,7542.0
2024-04-01,4,48,43,89.6,98.9,9455.0
2024-04-01,5,48,42,87.5,97.7,11344.0
2024-04-01,6,48,39,81.3,93.7,13156.0
2024-04-01,7,48,38,79.2,83.9,14779.0
2024-04-01,8,48,38,79.2,93.2,16582.0
2024-04-01,9,48,38,79.2,90.7,18337.0
2024-04-01,10,48,37,77.1,93.1,20139.0
2024-04-01,11,48,38,79.2,92.7,21933.0
2024-04-01,12,48,32,66.7,83.3,23544.0
2024-04-01,13,48,32,66.7,84.6,25181.0
2024-04-01,14,48,32,66.7,85.1,26827.0
2024-04-01,15,48,31,64.6,82.9,28432.0
2024-04-01,16,48,30,62.5,82.5,30027.0
2024-04-01,17,48,29,60.4,82.0,31613.0
2024-04-01,18,48,29,60.4,81.4,33187.0
2024-04-01,19,48,27,56.3,77.8,34691.0
2024-04-01,20,48,26,54.2,77.3,36187.0
2024-04-01,21,48,25,52.1,76.4,37664.0
2024-04-01,22,48,26,54.2,77.3,39160.0
2024-04-01,23,48,23,47.9,73.4,40580.0
2024-04-01,24,48,25,52.1,90.7,42335.0
2024-04-01,25,48,25,52.1,90.7,44090.0
2024-04-01,26,48,25,52.1,90.8,45847.0
2024-04-01,27,48,23,47.9,88.6,47560.0
2024-05-01,0,47,47,100.0,100.0,2931.0
2024-05-01,1,47,47,100.0,99.7,5854.0
2024-05-01,2,47,44,93.6,92.6,8567.0
2024-05-01,3,47,40,85.1,87.4,11128.0
2024-05-01,4,47,39,83.0,88.8,13732.0
2024-05-01,5,47,37,78.7,85.9,16250.0
2024-05-01,6,47,37,78.7,86.5,18784.0
2024-05-01,7,47,37,78.7,87.1,21337.0
2024-05-01,8,47,34,72.3,82.4,23751.0
2024-05-01,9,47,34,72.3,85.3,26251.0
2024-05-01,10,47,33,70.2,82.4,28668.0
2024-05-01,11,47,34,72.3,84.6,31149.0
2024-05-01,12,47,33,70.2,91.4,33828.0
2024-05-01,13,47,34,72.3,88.9,36434.0
2024-05-01,14,47,33,70.2,85.0,38927.0
2024-05-01,15,47,32,68.1,84.5,41404.0
2024-05-01,16,47,33,70.2,86.0,43926.0
2024-05-01,17,47,31,66.0,82.4,46343.0
2024-05-01,18,47,32,68.1,86.4,48876.0
2024-05-01,19,47,33,70.2,85.3,51377.0
2024-05-01,20,47,33,70.2,86.1,53900.0
2024-05-01,21,47,30,63.8,84.0,56361.0
2024-05-01,22,47,32,68.1,86.0,58882.0
2024-05-01,23,47,32,68.1,85.5,61388.0
2024-05-01,24,47,32,68.1,100.4,64332.0
2024-05-01,25,47,31,66.0,100.6,67282.0
2024-05-01,26,47,30,63.8,101.5,70258.0
2024-06-01,0,24,24,100.0,100.0,2348.0
2024-06-01,1,24,24,100.0,99.9,4695.0
2024-06-01,2,24,24,100.0,99.8,7040.0
2024-06-01,3,24,23,95.8,99.1,9368.0
2024-06-01,4,24,23,95.8,99.8,11712.0
2024-06-01,5,24,22,91.7,96.8,13985.0
2024-06-01,6,24,20,83.3,91.1,16124.0
2024-06-01,7,24,20,83.3,89.1,18218.0
2024-06-01,8,24,20,83.3,89.8,20326.0
2024-06-01,9,24,20,83.3,89.2,22419.0
2024-06-01,10,24,19,79.2,86.9,24461.0
2024-06-01,11,24,19,79.2,88.1,26531.0
2024-06-01,12,24,18,75.0,85.0,28527.0
2024-06-01,13,24,18,75.0,84.7,30516.0
2024-06-01,14,24,18,75.0,85.4,32522.0
2024-06-01,15,24,18,75.0,84.9,34517.0
2024-06-01,16,24,18,75.0,84.5,36501.0
2024-06-01,17,24,18,75.0,84.6,38487.0
2024-06-01,18,24,18,75.0,85.0,40482.0
2024-06-01,19,24,18,75.0,86.0,42501.0
2024-06-01,20,24,17,70.8,86.6,44534.0
2024-06-01,21,24,18,75.0,86.7,46570.0
2024-06-01,22,24,17,70.8,85.5,48578.0
2024-06-01,23,24,18,75.0,86.1,50600.0
2024-06-01,24,24,16,66.7,97.7,52895.0
2024-06-01,25,24,16,66.7,97.6,55188.0
2024-07-01,0,15,15,100.0,100.0,1886.0
2024-07-01,1,15,13,86.7,97.7,3730.0
2024-07-01,2,15,14,93.3,98.6,5590.0
2024-07-01,3,15,14,93.3,100.8,7491.0
2024-07-01,4,15,14,93.3,99.6,9370.0
2024-07-01,5,15,13,86.7,92.4,11113.0
2024-07-01,6,15,12,80.0,81.2,12646.0
2024-07-01,7,15,12,80.0,82.5,14202.0
2024-07-01,8,15,12,80.0,83.0,15767.0
2024-07-01,9,15,11,73.3,80.5,17285.0
2024-07-01,10,15,11,73.3,78.7,18770.0
2024-07-01,11,15,10,66.7,78.1,20243.0
2024-07-01,12,15,6,40.0,61.8,21409.0
2024-07-01,13,15,7,46.7,69.2,22714.0
2024-07-01,14,15,7,46.7,69.3,24022.0
2024-07-01,15,15,7,46.7,69.0,25324.0
2024-07-01,16,15,6,40.0,63.5,26521.0
2024-07-01,17,15,7,46.7,68.3,27810.0
2024-07-01,18,15,7,46.7,68.4,29099.0
2024-07-01,19,15,7,46.7,70.8,30435.0
2024-07-01,20,15,7,46.7,68.6,31729.0
2024-07-01,21,15,7,46.7,68.0,33012.0
2024-07-01,22,15,7,46.7,69.6,34326.0
2024-07-01,23,15,7,46.7,70.5,35655.0
2024-07-01,24,15,5,33.3,20.6,36045.0
2024-08-01,0,20,20,100.0,100.0,1972.0
2024-08-01,1,20,19,95.0,97.8,3900.0
2024-08-01,2,20,19,95.0,98.2,5835.0
2024-08-01,3,20,19,95.0,97.9,7765.0
2024-08-01,4,20,17,85.0,94.1,9620.0
2024-08-01,5,20,18,90.0,95.4,11501.0
2024-08-01,6,20,17,85.0,92.6,13327.0
2024-08-01,7,20,15,75.0,81.5,14934.0
2024-08-01,8,20,15,75.0,81.3,16537.0
2024-08-01,9,20,15,75.0,81.2,18138.0
2024-08-01,10,20,15,75.0,81.2,19740.0
2024-08-01,11,20,14,70.0,70.8,21135.0
2024-08-01,12,20,14,70.0,79.3,22698.0
2024-08-01,13,20,15,75.0,82.0,24314.0
2024-08-01,14,20,14,70.0,80.8,25906.0
2024-08-01,15,20,13,65.0,71.0,27307.0
2024-08-01,16,20,12,60.0,68.3,28654.0
2024-08-01,17,20,12,60.0,70.3,30040.0
2024-08-01,18,20,13,65.0,72.2,31464.0
2024-08-01,19,20,13,65.0,71.3,32869.0
2024-08-01,20,20,13,65.0,71.3,34274.0
2024-08-01,21,20,13,65.0,71.5,35683.0
2024-08-01,22,20,12,60.0,69.9,37060.0
2024-08-01,23,20,11,55.0,64.4,38330.0
2024-09-01,0,24,24,100.0,100.0,4929.0
2024-09-01,1,24,23,95.8,99.6,9840.0
2024-09-01,2,24,22,91.7,99.0,14720.0
2024-09-01,3,24,23,95.8,99.9,19644.0
2024-09-01,4,24,21,87.5,98.5,24497.0
2024-09-01,5,24,21,87.5,98.6,29358.0
2024-09-01,6,24,20,83.3,98.0,34187.0
2024-09-01,7,24,21,87.5,98.6,39047.0
2024-09-01,8,24,19,79.2,95.0,43730.0
2024-09-01,9,24,20,83.3,101.1,48712.0
2024-09-01,10,24,20,83.3,98.0,53544.0
2024-09-01,11,24,20,83.3,98.1,58379.0
2024-09-01,12,24,19,79.2,106.4,63621.0
2024-09-01,13,24,19,79.2,107.3,68913.0
2024-09-01,14,24,19,79.2,107.4,74209.0
2024-09-01,15,24,17,70.8,104.1,79340.0
2024-09-01,16,24,18,75.0,107.0,84614.0
2024-09-01,17,24,18,75.0,107.2,89897.0
2024-09-01,18,24,18,75.0,107.1,95175.0
2024-09-01,19,24,17,70.8,104.2,100313.0
2024-09-01,20,24,18,75.0,107.2,105596.0
2024-09-01,21,24,18,75.0,107.2,110880.0
2024-09-01,22,24,16,66.7,106.4,116127.0
2024-10-01,0,25,25,100.0,100.0,2199.0
2024-10-01,1,25,24,96.0,99.8,4393.0
2024-10-01,2,25,23,92.0,99.6,6583.0
2024-10-01,3,25,22,88.0,95.3,8678.0
2024-10-01,4,25,23,92.0,100.0,10877.0
2024-10-01,5,25,23,92.0,98.9,13052.0
2024-10-01,6,25,22,88.0,97.5,15197.0
2024-10-01,7,25,20,80.0,92.8,17238.0
2024-10-01,8,25,21,84.0,96.2,19354.0
2024-10-01,9,25,21,84.0,97.5,21497.0
2024-10-01,10,25,20,80.0,95.9,23607.0
2024-10-01,11,25,18,72.0,90.0,25587.0
2024-10-01,12,25,16,64.0,97.3,27727.0
2024-10-01,13,25,16,64.0,96.1,29840.0
2024-10-01,14,25,17,68.0,97.5,31983.0
2024-10-01,15,25,17,68.0,97.5,34127.0
2024-10-01,16,25,17,68.0,96.9,36258.0
2024-10-01,17,25,15,60.0,96.5,38379.0
2024-10-01,18,25,16,64.0,97.0,40512.0
2024-10-01,19,25,16,64.0,96.3,42631.0
2024-10-01,20,25,16,64.0,98.2,44789.0
2024-10-01,21,25,14,56.0,93.1,46836.0
2024-11-01,0,34,34,100.0,100.0,1800.0
2024-11-01,1,34,33,97.1,100.5,3607.0
2024-11-01,2,34,31,91.2,97.6,5363.0
2024-11-01,3,34,32,94.1,101.2,7185.0
2024-11-01,4,34,32,94.1,100.3,8990.0
2024-11-01,5,34,31,91.2,90.3,10615.0
2024-11-01,6,34,28,82.4,80.2,12059.0
2024-11-01,7,34,28,82.4,84.7,13583.0
2024-11-01,8,34,29,85.3,87.0,15149.0
2024-11-01,9,34,27,79.4,81.7,16619.0
2024-11-01,10,34,27,79.4,80.4,18065.0
2024-11-01,11,34,26,76.5,81.1,19525.0
2024-11-01,12,34,22,64.7,82.4,21007.0
2024-11-01,13,34,23,67.6,82.6,22493.0
2024-11-01,14,34,22,64.7,84.0,24004.0
2024-11-01,15,34,23,67.6,83.6,25508.0
2024-11-01,16,34,23,67.6,83.1,27003.0
2024-11-01,17,34,23,67.6,85.7,28545.0
2024-11-01,18,34,22,64.7,76.8,29927.0
2024-11-01,19,34,23,67.6,85.5,31465.0
2024-11-01,20,34,23,67.6,85.4,33001.0
2024-12-01,0,34,34,100.0,100.0,3020.0
2024-12-01,1,34,32,94.1,93.6,5848.0
2024-12-01,2,34,34,100.0,94.2,8693.0
2024-12-01,3,34,32,94.1,96.5,11608.0
2024-12-01,4,34,30,88.2,92.9,14413.0
2024-12-01,5,34,31,91.2,94.5,17268.0
2024-12-01,6,34,31,91.2,96.6,20186.0
2024-12-01,7,34,29,85.3,90.4,22918.0
2024-12-01,8,34,30,88.2,91.6,25684.0
2024-12-01,9,34,28,82.4,88.3,28353.0
2024-12-01,10,34,31,91.2,99.2,31349.0
2024-12-01,11,34,30,88.2,92.9,34154.0
2024-12-01,12,34,27,79.4,85.8,36745.0
2024-12-01,13,34,24,70.6,77.3,39080.0
2024-12-01,14,34,26,76.5,76.5,41391.0
2024-12-01,15,34,24,70.6,76.2,43692.0
2024-12-01,16,34,24,70.6,76.4,45998.0
2024-12-01,17,34,20,58.8,71.2,48149.0
2024-12-01,18,34,21,61.8,74.8,50408.0
2024-12-01,19,34,22,64.7,75.3,52682.0
2025-01-01,0,41,41,100.0,100.0,2357.0
2025-01-01,1,41,36,87.8,95.4,4605.0
2025-01-01,2,41,38,92.7,98.1,6918.0
2025-01-01,3,41,37,90.2,98.2,9233.0
2025-01-01,4,41,35,85.4,95.1,11475.0
2025-01-01,5,41,33,80.5,92.2,13649.0
2025-01-01,6,41,33,80.5,91.9,15816.0
2025-01-01,7,41,34,82.9,96.1,18082.0
2025-01-01,8,41,33,80.5,95.2,20327.0
2025-01-01,9,41,33,80.5,96.0,22591.0
2025-01-01,10,41,31,75.6,95.3,24837.0
2025-01-01,11,41,30,73.2,90.0,26958.0
2025-01-01,12,41,27,65.9,99.6,29307.0
2025-01-01,13,41,25,61.0,99.0,31641.0
2025-01-01,14,41,24,58.5,97.8,33946.0
2025-01-01,15,41,23,56.1,97.3,36241.0
2025-01-01,16,41,24,58.5,98.2,38557.0
2025-01-01,17,41,22,53.7,94.0,40773.0
2025-01-01,18,41,23,56.1,96.1,43039.0
2025-02-01,0,35,35,100.0,100.0,2372.0
2025-02-01,1,35,35,100.0,99.4,4730.0
2025-02-01,2,35,34,97.1,97.9,7053.0
2025-02-01,3,35,34,97.1,98.5,9390.0
2025-02-01,4,35,34,97.1,98.8,11733.0
2025-02-01,5,35,33,94.3,99.1,14083.0
2025-02-01,6,35,32,91.4,99.0,16430.0
2025-02-01,7,35,30,85.7,98.6,18768.0
2025-02-01,8,35,29,82.9,97.1,21070.0
2025-02-01,9,35,30,85.7,98.8,23414.0
2025-02-01,10,35,30,85.7,99.1,25764.0
2025-02-01,11,35,30,85.7,99.3,28119.0
2025-02-01,12,35,27,77.1,93.1,30328.0
2025-02-01,13,35,26,74.3,94.4,32566.0
2025-02-01,14,35,26,74.3,96.3,34849.0
2025-02-01,15,35,25,71.4,96.6,37141.0
2025-02-01,16,35,25,71.4,95.7,39411.0
2025-02-01,17,35,25,71.4,93.0,41616.0
2025-03-01,0,27,27,100.0,100.0,1682.0
2025-03-01,1,27,27,100.0,93.8,3260.0
2025-03-01,2,27,27,100.0,99.2,4928.0
2025-03-01,3,27,27,100.0,100.9,6625.0
2025-03-01,4,27,26,96.3,99.1,8292.0
2025-03-01,5,27,26,96.3,101.1,9993.0
2025-03-01,6,27,23,85.2,76.7,11283.0
2025-03-01,7,27,23,85.2,92.7,12843.0
2025-03-01,8,27,22,81.5,82.0,14223.0
2025-03-01,9,27,23,85.2,89.6,15730.0
2025-03-01,10,27,22,81.5,80.0,17075.0
2025-03-01,11,27,20,74.1,83.7,18483.0
2025-03-01,12,27,22,81.5,90.0,19996.0
2025-03-01,13,27,21,77.8,88.1,21477.0
2025-03-01,14,27,21,77.8,82.3,22861.0
2025-03-01,15,27,19,70.4,84.1,24277.0
2025-03-01,16,27,20,74.1,82.6,25667.0
2025-04-01,0,30,30,100.0,100.0,2098.0
2025-04-01,1,30,28,93.3,99.1,4176.0
2025-04-01,2,30,25,83.3,92.2,6109.0
2025-04-01,3,30,26,86.7,94.4,8090.0
2025-04-01,4,30,24,80.0,82.6,9822.0
2025-04-01,5,30,25,83.3,87.5,11658.0
2025-04-01,6,30,23,76.7,87.4,13491.0
2025-04-01,7,30,24,80.0,86.3,15302.0
2025-04-01,8,30,23,76.7,86.1,17107.0
2025-04-01,9,30,22,73.3,84.2,18874.0
2025-04-01,10,30,22,73.3,84.0,20635.0
2025-04-01,11,30,21,70.0,83.1,22377.0
2025-04-01,12,30,17,56.7,82.1,24100.0
2025-04-01,13,30,18,60.0,80.5,25788.0
2025-04-01,14,30,18,60.0,82.8,27525.0
2025-04-01,15,30,17,56.7,82.1,29246.0
2025-05-01,0,19,19,100.0,100.0,4129.0
2025-05-01,1,19,18,94.7,98.7,8205.0
2025-05-01,2,19,18,94.7,100.2,12343.0
2025-05-01,3,19,18,94.7,100.2,16481.0
2025-05-01,4,19,18,94.7,100.4,20627.0
2025-05-01,5,19,18,94.7,100.4,24774.0
2025-05-01,6,19,17,89.5,94.1,28658.0
2025-05-01,7,19,17,89.5,94.1,32541.0
2025-05-01,8,19,17,89.5,94.2,36431.0
2025-05-01,9,19,16,84.2,93.7,40302.0
2025-05-01,10,19,17,89.5,94.5,44203.0
2025-05-01,11,19,16,84.2,92.9,48040.0
2025-05-01,12,19,16,84.2,120.6,53020.0
2025-05-01,13,19,16,84.2,120.6,57999.0
2025-05-01,14,19,16,84.2,120.6,62979.0
2025-06-01,0,36,36,100.0,100.0,1428.0
2025-06-01,1,36,34,94.4,91.0,2727.0
2025-06-01,2,36,32,88.9,82.7,3908.0
2025-06-01,3,36,32,88.9,90.8,5205.0
2025-06-01,4,36,30,83.3,82.9,6388.0
2025-06-01,5,36,33,91.7,90.8,7685.0
2025-06-01,6,36,33,91.7,89.6,8965.0
2025-06-01,7,36,31,86.1,85.8,10190.0
2025-06-01,8,36,32,88.9,89.0,11461.0
2025-06-01,9,36,29,80.6,83.1,12648.0
2025-06-01,10,36,31,86.1,88.3,13909.0
2025-06-01,11,36,29,80.6,87.9,15164.0
2025-06-01,12,36,25,69.4,78.1,16279.0
2025-06-01,13,36,24,66.7,77.6,17386.0
2025-07-01,0,35,35,100.0,100.0,1390.0
2025-07-01,1,35,34,97.1,100.1,2782.0
2025-07-01,2,35,29,82.9,92.1,4062.0
2025-07-01,3,35,30,85.7,90.6,5321.0
2025-07-01,4,35,29,82.9,90.1,6574.0
2025-07-01,5,35,25,71.4,92.9,7867.0
2025-07-01,6,35,26,74.3,89.0,9104.0
2025-07-01,7,35,26,74.3,88.8,10338.0
2025-07-01,8,35,26,74.3,88.0,11561.0
2025-07-01,9,35,25,71.4,88.4,12790.0
2025-07-01,10,35,23,65.7,81.8,13927.0
2025-07-01,11,35,23,65.7,84.0,15095.0
2025-07-01,12,35,22,62.9,68.1,16042.0
2025-08-01,0,51,51,100.0,100.0,1672.0
2025-08-01,1,51,48,94.1,95.3,3266.0
2025-08-01,2,51,46,90.2,92.7,4817.0
2025-08-01,3,51,45,88.2,87.2,6276.0
2025-08-01,4,51,44,86.3,78.1,7583.0
2025-08-01,5,51,42,82.4,77.2,8875.0
2025-08-01,6,51,44,86.3,88.3,10352.0
2025-08-01,7,51,44,86.3,88.2,11826.0
2025-08-01,8,51,41,80.4,79.2,13151.0
2025-08-01,9,51,42,82.4,89.0,14640.0
2025-08-01,10,51,37,72.5,78.7,15956.0
2025-08-01,11,51,41,80.4,80.7,17304.0
2025-09-01,0,27,27,100.0,100.0,2501.0
2025-09-01,1,27,26,96.3,101.0,5028.0
2025-09-01,2,27,25,92.6,99.6,7520.0
2025-09-01,3,27,25,92.6,96.6,9936.0
2025-09-01,4,27,25,92.6,96.4,12347.0
2025-09-01,5,27,23,85.2,95.6,14739.0
2025-09-01,6,27,24,88.9,95.6,17132.0
2025-09-01,7,27,24,88.9,94.9,19505.0
2025-09-01,8,27,24,88.9,95.6,21896.0
2025-09-01,9,27,23,85.2,94.8,24266.0
2025-09-01,10,27,24,88.9,95.8,26663.0
2025-10-01,0,35,35,100.0,100.0,2254.0
2025-10-01,1,35,33,94.3,95.8,4413.0
2025-10-01,2,35,34,97.1,98.7,6636.0
2025-10-01,3,35,33,94.3,98.3,8852.0
2025-10-01,4,35,32,91.4,91.7,10918.0
2025-10-01,5,35,32,91.4,97.6,13118.0
2025-10-01,6,35,32,91.4,97.8,15322.0
2025-10-01,7,35,31,88.6,96.3,17491.0
2025-10-01,8,35,28,80.0,94.2,19615.0
2025-10-01,9,35,27,77.1,92.1,21690.0
2025-11-01,0,36,36,100.0,100.0,2674.0
2025-11-01,1,36,35,97.2,98.2,5301.0
2025-11-01,2,36,33,91.7,96.8,7891.0
2025-11-01,3,36,32,88.9,95.6,10448.0
2025-11-01,4,36,31,86.1,95.7,13007.0
2025-11-01,5,36,29,80.6,94.6,15537.0
2025-11-01,6,36,28,77.8,94.2,18056.0
2025-11-01,7,36,29,80.6,96.7,20644.0
2025-11-01,8,36,29,80.6,95.1,23188.0
2025-12-01,0,20,20,100.0,100.0,7507.0
2025-12-01,1,20,19,95.0,99.1,14945.0
2025-12-01,2,20,18,90.0,98.9,22368.0
2025-12-01,3,20,18,90.0,98.9,29792.0
2025-12-01,4,20,18,90.0,98.8,37208.0
2025-12-01,5,20,18,90.0,99.1,44646.0
2025-12-01,6,20,17,85.0,98.7,52056.0
2025-12-01,7,20,15,75.0,98.0,59414.0
2026-01-01,0,29,29,100.0,100.0,2479.0
2026-01-01,1,29,28,96.6,91.6,4748.0
2026-01-01,2,29,27,93.1,91.4,7014.0
2026-01-01,3,29,25,86.2,92.3,9302.0
2026-01-01,4,29,27,93.1,96.2,11688.0
2026-01-01,5,29,27,93.1,95.2,14048.0
2026-01-01,6,29,25,86.2,91.4,16313.0
2026-02-01,0,30,30,100.0,100.0,1339.0
2026-02-01,1,30,28,93.3,104.1,2733.0
2026-02-01,2,30,27,90.0,99.1,4059.0
2026-02-01,3,30,26,86.7,94.1,5319.0
2026-02-01,4,30,26,86.7,97.8,6629.0
2026-02-01,5,30,24,80.0,61.4,7450.0
2026-03-01,0,42,42,100.0,100.0,3866.0
2026-03-01,1,42,39,92.9,94.6,7522.0
2026-03-01,2,42,39,92.9,101.9,11462.0
2026-03-01,3,42,36,85.7,117.3,15997.0
